scenario,agent_id,hour,vulnerability_score,age_bucket,cell_x,cell_y,raw_heat,effective_exposure,in_shelter,shelter_building_id
proactive,76,18,0.24339714453787592,adult,5,7,1.0559,1.0559,0,
proactive,77,18,0.5658695094941405,child,7,1,1.7048,1.7048,0,
proactive,78,18,0.2557292455827229,adult,17,1,1.6115,1.6115,0,
proactive,79,18,0.31274852127145286,adult,6,7,1.081,1.081,0,
proactive,80,18,0.24192319037630758,adult,1,0,1.6025,1.6025,0,
proactive,81,18,0.7495257436955758,elderly,17,7,1.068,1.068,0,
proactive,82,18,0.2094635281564155,adult,15,2,1.6192,1.6192,0,
proactive,83,18,0.2368250785688548,adult,11,3,1.6267,1.6267,0,
proactive,84,18,0.7597628712547879,elderly,3,6,1.324,1.324,0,
proactive,85,18,0.2134449412553841,adult,11,7,1.1101,1.1101,0,
proactive,86,18,0.26029034175119803,adult,7,4,1.2881,1.2881,0,
proactive,87,18,0.8739793646798583,elderly,8,9,1.1718,1.1718,0,
proactive,88,18,0.23068402377938965,adult,19,9,1.1839,1.1839,0,
proactive,89,18,0.21593278881496686,adult,13,1,1.6589,1.6589,0,
proactive,90,18,0.7286621276353521,elderly,12,7,1.0486,1.0486,0,
proactive,91,18,0.2651344904420061,adult,16,1,1.5308,1.5308,0,
proactive,92,18,0.20377115206369537,adult,19,4,1.3602,1.3602,0,
proactive,93,18,0.20132533923371512,adult,2,7,1.0336,1.0336,0,
proactive,94,18,0.7049720665964455,elderly,2,9,1.154,1.154,0,
proactive,95,18,0.25100462370739207,adult,14,1,1.5498,1.5498,0,
proactive,96,18,0.4955828490431283,child,6,7,1.081,1.081,0,
proactive,97,18,0.27283994893939245,adult,18,0,1.585,1.585,0,
proactive,98,18,0.21712454129440448,adult,15,5,1.2468,1.2468,0,
proactive,99,18,0.7185461557640977,elderly,4,6,1.3417,1.3417,0,
proactive,100,18,0.4754623971272218,child,14,3,1.2659,1.2659,0,
proactive,101,18,0.814329171491318,elderly,7,2,1.6862,1.6862,0,
proactive,102,18,0.9382392363354756,elderly,0,7,1.0637,1.0637,0,
proactive,103,18,0.30010692589416543,adult,0,0,1.6071,1.6071,0,
proactive,104,18,0.8126300272600911,elderly,6,4,1.3779,1.3779,0,
proactive,105,18,0.23441354547710377,adult,16,6,1.2796,1.2796,0,
proactive,106,18,0.5066140359967927,child,2,5,1.3457,1.3457,0,
proactive,107,18,0.5631658536919568,child,4,4,1.3317,1.3317,0,
proactive,108,18,0.23073770055214435,adult,7,0,1.6463,1.6463,0,
proactive,109,18,0.29657377246189087,adult,10,6,1.3441,1.3441,0,
proactive,110,18,0.27279255604127917,adult,1,4,1.2571,1.2571,0,
proactive,111,18,0.5291861555650081,child,16,7,1.0727,1.0727,0,
proactive,112,18,0.8908951292054481,elderly,7,3,1.3348,1.3348,0,
proactive,113,18,0.5158957569432061,child,7,9,0.9728,0.9728,0,
proactive,114,18,0.8593264155201461,elderly,14,7,1.1494,1.1494,0,
proactive,115,18,0.32052011433136096,adult,14,5,1.2223,1.2223,0,
proactive,116,18,0.5844185905950111,child,5,9,1.1025,1.1025,0,
proactive,117,18,0.24225311600942953,adult,11,4,1.6196,1.6196,0,
proactive,118,18,0.2089072670144541,adult,14,3,1.2659,1.2659,0,
proactive,119,18,0.9022295288833049,elderly,4,8,1.1047,1.1047,0,
proactive,120,18,0.5289935218684951,child,15,4,1.2814,1.2814,0,
proactive,121,18,0.42582414868915897,adult,6,1,1.6492,1.6492,0,
proactive,122,18,0.321155028793213,adult,0,7,1.0637,1.0637,0,
proactive,123,18,0.6995000220419753,child,19,9,1.1839,1.1839,0,
proactive,124,18,0.562529225395729,child,17,8,1.0971,1.0971,0,
proactive,125,18,0.8475195178808403,elderly,2,2,1.6069,1.6069,0,
proactive,126,18,0.5540215869676903,child,13,3,1.3034,1.3034,0,
proactive,127,18,0.766520446349269,elderly,19,1,1.5649,1.5649,0,
proactive,128,18,0.7416409671545062,elderly,14,8,1.001,1.001,0,
proactive,129,18,0.1865474786824886,adult,0,7,1.0637,1.0637,0,
proactive,130,18,0.5991072876975088,child,17,0,1.6217,1.6217,0,
proactive,131,18,0.6713434192845964,child,18,4,1.2776,1.2776,0,
proactive,132,18,0.26809246029419453,adult,7,0,1.6463,1.6463,0,
proactive,133,18,0.22890676933880374,adult,11,7,1.1101,1.1101,0,
proactive,134,18,0.21223556584054845,adult,0,6,1.2713,1.2713,0,
proactive,135,18,0.4871906993496808,child,8,9,1.1718,1.1718,0,
proactive,136,18,0.5813838397364346,child,4,6,1.3417,1.3417,0,
proactive,137,18,0.1834367475007917,adult,7,4,1.2881,1.2881,0,
proactive,138,18,0.30240291417804127,adult,16,4,1.3424,1.3424,0,
proactive,139,18,0.28188702499195395,adult,17,2,1.6183,1.6183,0,
proactive,140,18,0.3042444979413341,adult,8,7,1.0699,1.0699,0,
proactive,141,18,0.2410183959966361,adult,19,8,1.0355,1.0355,0,
proactive,142,18,0.25779477773074466,adult,15,3,1.357,1.357,0,
proactive,143,18,0.2024052019176551,adult,12,8,1.1422,1.1422,0,
proactive,144,18,0.8349906142726966,elderly,18,0,1.585,1.585,0,
proactive,145,18,0.23016660216907392,adult,15,0,1.6281,1.6281,0,
proactive,146,18,0.22633729077264053,adult,2,1,1.5685,1.5685,0,
proactive,147,18,0.18671782350320223,adult,15,0,1.6281,1.6281,0,
proactive,148,18,0.3265717377596302,adult,16,0,1.6116,1.6116,0,
proactive,149,18,0.5931363866533521,child,14,4,1.4146,1.4146,0,
proactive,150,18,0.33786967348278196,adult,11,3,1.6267,1.6267,0,
proactive,151,18,0.24434311120662164,adult,18,1,1.5875,1.5875,0,
proactive,152,18,0.3131721899623074,adult,11,4,1.6196,1.6196,0,
proactive,153,18,0.30482733918353766,adult,16,9,1.0438,1.0438,0,
proactive,154,18,0.5207407229993698,child,18,4,1.2776,1.2776,0,
proactive,155,18,0.2698840835350667,adult,7,2,1.6862,1.6862,0,
proactive,156,18,0.21854549526592404,adult,8,9,1.1718,1.1718,0,
proactive,157,18,0.7800885741958227,elderly,3,3,1.2372,1.2372,0,
proactive,158,18,0.22376698635368497,adult,9,7,1.0681,1.0681,0,
proactive,159,18,0.2490942753506871,adult,11,3,1.6267,1.6267,0,
proactive,160,18,0.23909707064169694,adult,16,5,1.2408,1.2408,0,
proactive,161,18,0.26816184340335836,adult,14,3,1.2659,1.2659,0,
proactive,162,18,0.5590101392326462,child,12,2,1.6496,1.6496,0,
proactive,163,18,0.2586620552478868,adult,13,5,1.1845,1.1845,0,
proactive,164,18,0.21874748549033007,adult,16,6,1.2796,1.2796,0,
proactive,165,18,0.26806801780654776,adult,3,3,1.2372,1.2372,0,
proactive,166,18,0.31453748099041595,adult,8,4,1.526,1.526,0,
proactive,167,18,0.5571003562232809,child,19,4,1.3602,1.3602,0,
proactive,168,18,0.28556981755657285,adult,9,8,1.1048,1.1048,0,
proactive,169,18,0.20289864310003097,adult,10,4,1.6039,1.6039,0,
proactive,170,18,0.2591235835153987,adult,11,9,1.1009,1.1009,0,
proactive,171,18,0.5403518780488572,child,1,1,1.6062,1.6062,0,
proactive,172,18,0.19710832762003697,adult,18,4,1.2776,1.2776,0,
proactive,173,18,0.7370654202189683,elderly,7,8,1.0863,1.0863,0,
proactive,174,18,0.5944522686442528,child,18,2,1.5669,1.5669,0,
proactive,175,18,0.27508362578769247,adult,2,0,1.6423,1.6423,0,
proactive,176,18,0.19711151507617047,adult,11,1,1.5652,1.5652,0,
proactive,177,18,0.2626617426734974,adult,6,4,1.3779,1.3779,0,
proactive,178,18,0.2950995521960962,adult,1,5,1.3454,1.3454,0,
proactive,179,18,0.3774069229558558,adult,16,3,1.3542,1.3542,0,
proactive,180,18,0.7054964868146433,elderly,18,7,1.1278,1.1278,0,
proactive,181,18,0.5168708354178837,child,17,0,1.6217,1.6217,0,
proactive,182,18,0.22452710037794926,adult,14,5,1.2223,1.2223,0,
proactive,183,18,0.24281444929542967,adult,19,4,1.3602,1.3602,0,
proactive,184,18,0.20656651882118987,adult,17,6,1.1631,1.1631,0,
proactive,185,18,0.895735664587469,elderly,11,0,1.5541,1.5541,0,
proactive,186,18,0.26608149821206883,adult,12,0,1.5969,1.5969,0,
proactive,187,18,0.22885027121419005,adult,2,0,1.6423,1.6423,0,
proactive,188,18,0.25818280463696514,adult,11,4,1.6196,1.6196,0,
proactive,189,18,0.25124888164635667,adult,2,9,1.154,1.154,0,
proactive,190,18,0.7388637748744878,elderly,4,6,1.3417,1.3417,0,
proactive,191,18,0.24355609940976028,adult,4,5,1.1647,1.1647,0,
proactive,192,18,0.2622858672661557,adult,3,5,1.3009,1.3009,0,
proactive,193,18,0.3114225338599181,adult,1,9,1.0784,1.0784,0,
proactive,194,18,0.7432938913438611,child,6,4,1.3779,1.3779,0,
proactive,195,18,0.26317722516719005,adult,9,5,1.5691,1.5691,0,
proactive,196,18,0.2246770526955429,adult,9,8,1.1048,1.1048,0,
proactive,197,18,0.5584044178321356,child,9,7,1.0681,1.0681,0,
proactive,198,18,0.2514953170246483,adult,9,2,1.597,1.597,0,
proactive,199,18,0.2899733601941726,adult,14,4,1.4146,1.4146,0,
proactive,200,18,0.25622285847923476,adult,8,4,1.526,1.526,0,
proactive,201,18,0.4521031631709903,adult,16,0,1.6116,1.6116,0,
proactive,202,18,0.1634121024151908,adult,19,9,1.1839,1.1839,0,
proactive,203,18,0.5626995559129596,child,14,1,1.5498,1.5498,0,
proactive,204,18,0.327120941806494,adult,14,7,1.1494,1.1494,0,
proactive,205,18,0.7857123878054436,elderly,4,7,1.0863,1.0863,0,
proactive,206,18,0.5939394270629585,child,4,5,1.1647,1.1647,0,
proactive,207,18,0.28709923820747085,adult,12,4,1.5756,1.5756,0,
proactive,208,18,0.39542716557746904,adult,18,4,1.2776,1.2776,0,
proactive,209,18,0.27359697560694635,adult,0,5,1.2259,1.2259,0,
proactive,210,18,0.9020130166851742,elderly,0,6,1.2713,1.2713,0,
proactive,211,18,0.2713101047676122,adult,8,5,1.5782,1.5782,0,
proactive,212,18,0.24736743242291168,adult,9,6,1.2571,1.2571,0,
proactive,213,18,0.6794396779816514,elderly,15,0,1.6281,1.6281,0,
proactive,214,18,0.30091251551864373,adult,0,0,1.6071,1.6071,0,
proactive,215,18,0.21670540748307351,adult,17,0,1.6217,1.6217,0,
proactive,216,18,0.3687606793764565,adult,5,6,1.3726,1.3726,0,
proactive,217,18,0.2538767051714499,adult,2,5,1.3457,1.3457,0,
proactive,218,18,0.2824197149857894,adult,1,6,1.1736,1.1736,0,
proactive,219,18,0.5636693672210529,child,9,2,1.597,1.597,0,
proactive,220,18,0.6948217456126036,child,13,8,1.0446,1.0446,0,
proactive,221,18,0.8780226911713226,elderly,12,6,1.3548,1.3548,0,
proactive,222,18,0.30180138271631185,adult,3,9,1.0648,1.0648,0,
proactive,223,18,0.19113770908623962,adult,1,0,1.6025,1.6025,0,
proactive,224,18,0.22956484340680797,adult,16,9,1.0438,1.0438,0,
proactive,225,18,0.2188924625952585,adult,7,8,1.0863,1.0863,0,
proactive,226,18,0.688413136429157,elderly,16,3,1.3542,1.3542,0,
proactive,227,18,0.7561906848382751,elderly,4,9,1.0858,1.0858,0,
proactive,228,18,0.566836488720734,child,11,0,1.5541,1.5541,0,
proactive,229,18,0.5049212893202911,child,4,3,1.3258,1.3258,0,
proactive,230,18,0.2379441270070261,adult,4,3,1.3258,1.3258,0,
proactive,231,18,0.21828841423349848,adult,2,5,1.3457,1.3457,0,
proactive,232,18,0.1839452306394218,adult,15,0,1.6281,1.6281,0,
proactive,233,18,0.29492040259128455,adult,7,2,1.6862,1.6862,0,
proactive,234,18,0.29013491932937124,adult,4,6,1.3417,1.3417,0,
proactive,235,18,0.34669130855252334,adult,11,6,1.3155,1.3155,0,
proactive,236,18,0.28232450555661204,adult,9,1,1.5412,1.5412,0,
proactive,237,18,0.5757509116895175,child,0,3,1.2846,1.2846,0,
proactive,238,18,0.5403723756597331,child,9,1,1.5412,1.5412,0,
proactive,239,18,0.5952182201485263,child,13,9,1.1287,1.1287,0,
proactive,0,19,0.5380812195557422,child,6,2,1.2899,0.0,1,SH_COREDO
proactive,1,19,0.5438885528571922,child,19,9,0.8087,0.8087,0,
proactive,2,19,0.7202561588196462,elderly,6,2,1.3418,0.0,1,SH_COREDO
proactive,3,19,0.216473321571373,adult,17,6,1.2338,0.0,1,SH_BRIDGE_PLAZA
proactive,4,19,0.179291256914281,adult,13,3,1.2658,0.0,1,SH_SUBWAY_EXIT
proactive,5,19,0.7742080791371789,elderly,6,2,1.3192,0.0,1,SH_COREDO
proactive,6,19,0.6860132284779408,elderly,6,2,1.2205,0.0,1,SH_COREDO
proactive,7,19,0.24933523196076668,adult,13,3,1.2014,0.0,1,SH_SUBWAY_EXIT
proactive,8,19,0.6343234811450121,child,6,2,1.296,0.0,1,SH_COREDO
proactive,9,19,0.2937927377360272,adult,6,2,1.0221,0.0,1,SH_COREDO
proactive,10,19,0.29067965400666446,adult,17,6,1.029,0.0,1,SH_BRIDGE_PLAZA
proactive,11,19,0.29337902378575376,adult,12,7,0.81,0.81,0,
proactive,12,19,0.2580821854764632,adult,6,7,0.8305,0.8305,0,
proactive,13,19,0.23208808428151181,adult,13,3,1.0362,0.0,1,SH_SUBWAY_EXIT
proactive,14,19,0.22746461649058938,adult,17,6,0.9639,0.9639,0,
proactive,15,19,0.4919996898463789,child,17,6,0.9639,0.9639,0,
proactive,16,19,0.7297879386484595,child,5,5,0.99,0.99,0,
proactive,17,19,0.6910243835711712,elderly,17,6,1.3815,0.0,1,SH_BRIDGE_PLAZA
proactive,18,19,0.27290224990437284,adult,18,8,0.792,0.792,0,
proactive,19,19,0.5918994514851882,child,6,2,1.254,0.0,1,SH_COREDO
proactive,20,19,0.20000931813748296,adult,13,3,0.9106,0.9106,0,
proactive,21,19,0.2566225962051309,adult,13,3,1.3463,0.0,1,SH_SUBWAY_EXIT
proactive,22,19,0.2636593411524598,adult,1,7,0.7072,0.7072,0,
proactive,23,19,0.6949427075347202,child,13,3,1.2393,0.0,1,SH_SUBWAY_EXIT
proactive,24,19,0.36652485810151314,adult,6,2,1.0634,0.0,1,SH_COREDO
proactive,25,19,0.2443193234562278,adult,2,7,1.0864,0.0,1,SH_MITSUKOSHI
proactive,26,19,0.3010033863387559,adult,1,8,0.8081,0.8081,0,
proactive,27,19,0.264862699158784,adult,6,2,1.2489,0.0,1,SH_COREDO
proactive,28,19,0.25879019854094,adult,4,8,0.8467,0.8467,0,
proactive,29,19,0.31974955111962444,adult,2,9,0.8277,0.8277,0,
proactive,30,19,0.1555928571749553,adult,14,9,0.8185,0.8185,0,
proactive,31,19,0.548458082951535,child,13,8,0.8533,0.8533,0,
proactive,32,19,0.2544761312097897,adult,6,4,0.9287,0.9287,0,
proactive,33,19,0.3227939887511161,adult,15,9,0.7542,0.7542,0,
proactive,34,19,0.6558716694259125,child,13,8,0.8533,0.8533,0,
proactive,35,19,0.5492700374659585,child,10,7,1.0315,0.0,1,SH_BANK_HALL
proactive,36,19,0.28742961388729216,adult,6,2,1.3697,0.0,1,SH_COREDO
proactive,37,19,0.862770385621313,elderly,6,2,1.0566,0.0,1,SH_COREDO
proactive,38,19,0.23693857704201632,adult,2,7,0.7634,0.7634,0,
proactive,39,19,0.2454791545887237,adult,1,9,0.8269,0.8269,0,
proactive,40,19,0.583334998890488,child,10,7,1.0315,0.0,1,SH_BANK_HALL
proactive,41,19,0.2636638551640602,adult,6,2,1.2422,0.0,1,SH_COREDO
proactive,42,19,0.9350941601422765,elderly,11,6,0.9429,0.9429,0,
proactive,43,19,0.21562936030731708,adult,17,6,0.9639,0.9639,0,
proactive,44,19,0.5397436170004551,child,13,3,1.0029,0.0,1,SH_SUBWAY_EXIT
proactive,45,19,0.18354442553252845,adult,6,2,1.3221,0.0,1,SH_COREDO
proactive,46,19,0.27255587776068274,adult,17,6,1.3327,0.0,1,SH_BRIDGE_PLAZA
proactive,47,19,0.30152879677991906,adult,17,6,1.0011,0.0,1,SH_BRIDGE_PLAZA
proactive,48,19,0.2424720207354753,adult,11,8,0.8456,0.8456,0,
proactive,49,19,0.7645513584523809,elderly,13,3,1.0029,0.0,1,SH_SUBWAY_EXIT
proactive,50,19,0.41514306586559097,adult,12,9,0.7277,0.7277,0,
proactive,51,19,0.2061884568547753,adult,13,3,1.2658,0.0,1,SH_SUBWAY_EXIT
proactive,52,19,0.31853752554381776,adult,6,8,0.7814,0.7814,0,
proactive,53,19,0.2638404878487771,adult,18,9,0.7594,0.7594,0,
proactive,54,19,0.21400695401395703,adult,1,3,0.9766,0.9766,0,
proactive,55,19,0.3026292881022382,adult,6,2,1.2841,0.0,1,SH_COREDO
proactive,56,19,0.7372548908762495,elderly,13,3,1.2338,0.0,1,SH_SUBWAY_EXIT
proactive,57,19,0.2208870448850433,adult,6,2,1.3384,0.0,1,SH_COREDO
proactive,58,19,0.3144823244892736,adult,4,5,0.992,0.992,0,
proactive,59,19,0.22063955497119142,adult,13,3,1.2658,0.0,1,SH_SUBWAY_EXIT
proactive,60,19,0.5166058535491507,child,17,4,0.9605,0.9605,0,
proactive,61,19,0.23464792877787313,adult,13,3,1.4103,0.0,1,SH_SUBWAY_EXIT
proactive,62,19,0.7780271499327811,elderly,6,2,1.3221,0.0,1,SH_COREDO
proactive,63,19,0.7701272985546185,elderly,6,2,0.9847,0.0,1,SH_COREDO
proactive,64,19,0.260395348860413,adult,17,6,1.029,0.0,1,SH_BRIDGE_PLAZA
proactive,65,19,0.18124989624959473,adult,15,9,0.7542,0.7542,0,
proactive,66,19,0.7479987221088478,elderly,7,8,0.7746,0.7746,0,
proactive,67,19,0.2747694705910339,adult,2,7,1.0108,0.0,1,SH_MITSUKOSHI
proactive,68,19,0.2623728676439467,adult,13,3,1.2001,0.0,1,SH_SUBWAY_EXIT
proactive,69,19,0.3475954363017591,adult,11,6,0.9429,0.9429,0,
proactive,70,19,0.18683697056304266,adult,5,9,0.7748,0.7748,0,
proactive,71,19,0.2252873014963322,adult,6,5,0.9607,0.9607,0,
proactive,72,19,0.3073174185068305,adult,4,7,0.7607,0.7607,0,
proactive,73,19,0.28651314785661347,adult,17,6,1.351,0.0,1,SH_BRIDGE_PLAZA
proactive,74,19,0.7497164804572996,elderly,0,9,0.8267,0.8267,0,
proactive,75,19,0.8576126643135189,elderly,13,3,1.0728,0.0,1,SH_SUBWAY_EXIT
proactive,76,19,0.24339714453787592,adult,2,7,1.046,0.0,1,SH_MITSUKOSHI
proactive,77,19,0.5658695094941405,child,6,2,1.2167,0.0,1,SH_COREDO
proactive,78,19,0.2557292455827229,adult,17,6,1.2338,0.0,1,SH_BRIDGE_PLAZA
proactive,79,19,0.31274852127145286,adult,5,5,0.99,0.99,0,
proactive,80,19,0.24192319037630758,adult,6,2,1.2736,0.0,1,SH_COREDO
proactive,81,19,0.7495257436955758,elderly,17,6,1.0027,0.0,1,SH_BRIDGE_PLAZA
proactive,82,19,0.2094635281564155,adult,13,3,1.3158,0.0,1,SH_SUBWAY_EXIT
proactive,83,19,0.2368250785688548,adult,13,3,1.2809,0.0,1,SH_SUBWAY_EXIT
proactive,84,19,0.7597628712547879,elderly,2,8,0.8118,0.8118,0,
proactive,85,19,0.2134449412553841,adult,12,6,0.9584,0.9584,0,
proactive,86,19,0.26029034175119803,adult,6,2,1.0566,0.0,1,SH_COREDO
proactive,87,19,0.8739793646798583,elderly,8,7,0.7754,0.7754,0,
proactive,88,19,0.23068402377938965,adult,19,9,0.8087,0.8087,0,
proactive,89,19,0.21593278881496686,adult,13,3,1.2809,0.0,1,SH_SUBWAY_EXIT
proactive,90,19,0.7286621276353521,elderly,11,9,0.7591,0.7591,0,
proactive,91,19,0.2651344904420061,adult,17,6,1.0027,0.0,1,SH_BRIDGE_PLAZA
proactive,92,19,0.20377115206369537,adult,13,3,1.0728,0.0,1,SH_SUBWAY_EXIT
proactive,93,19,0.20132533923371512,adult,3,8,0.7987,0.7987,0,
proactive,94,19,0.7049720665964455,elderly,2,9,0.8277,0.8277,0,
proactive,95,19,0.25100462370739207,adult,13,3,1.2001,0.0,1,SH_SUBWAY_EXIT
proactive,96,19,0.4955828490431283,child,6,6,0.9946,0.9946,0,
proactive,97,19,0.27283994893939245,adult,17,6,1.351,0.0,1,SH_BRIDGE_PLAZA
proactive,98,19,0.21712454129440448,adult,16,8,0.795,0.795,0,
proactive,99,19,0.7185461557640977,elderly,8,6,0.9781,0.9781,0,
proactive,100,19,0.4754623971272218,child,13,3,1.0009,0.0,1,SH_SUBWAY_EXIT
proactive,101,19,0.814329171491318,elderly,6,2,1.3244,0.0,1,SH_COREDO
proactive,102,19,0.9382392363354756,elderly,0,9,0.8267,0.8267,0,
proactive,103,19,0.30010692589416543,adult,6,2,1.3697,0.0,1,SH_COREDO
proactive,104,19,0.8126300272600911,elderly,4,5,0.992,0.992,0,
proactive,105,19,0.23441354547710377,adult,18,7,0.8533,0.8533,0,
proactive,106,19,0.5066140359967927,child,6,2,1.0566,0.0,1,SH_COREDO
proactive,107,19,0.5631658536919568,child,6,2,1.2605,0.0,1,SH_COREDO
proactive,108,19,0.23073770055214435,adult,6,2,1.2494,0.0,1,SH_COREDO
proactive,109,19,0.29657377246189087,adult,13,3,0.9106,0.9106,0,
proactive,110,19,0.27279255604127917,adult,4,8,0.8467,0.8467,0,
proactive,111,19,0.5291861555650081,child,17,6,1.0612,0.0,1,SH_BRIDGE_PLAZA
proactive,112,19,0.8908951292054481,elderly,10,7,1.2918,0.0,1,SH_BANK_HALL
proactive,113,19,0.5158957569432061,child,7,8,0.7746,0.7746,0,
proactive,114,19,0.8593264155201461,elderly,17,6,1.029,0.0,1,SH_BRIDGE_PLAZA
proactive,115,19,0.32052011433136096,adult,13,3,1.0336,0.0,1,SH_SUBWAY_EXIT
proactive,116,19,0.5844185905950111,child,5,7,0.8579,0.8579,0,
proactive,117,19,0.24225311600942953,adult,12,6,0.9584,0.9584,0,
proactive,118,19,0.2089072670144541,adult,13,3,1.257,0.0,1,SH_SUBWAY_EXIT
proactive,119,19,0.9022295288833049,elderly,2,7,0.9607,0.0,1,SH_MITSUKOSHI
proactive,120,19,0.5289935218684951,child,17,6,1.07,0.0,1,SH_BRIDGE_PLAZA
proactive,121,19,0.42582414868915897,adult,4,4,0.97,0.97,0,
proactive,122,19,0.321155028793213,adult,1,9,0.8269,0.8269,0,
proactive,123,19,0.6995000220419753,child,17,9,0.8146,0.8146,0,
proactive,124,19,0.562529225395729,child,17,6,0.9878,0.0,1,SH_BRIDGE_PLAZA
proactive,125,19,0.8475195178808403,elderly,2,7,1.2926,0.0,1,SH_MITSUKOSHI
proactive,126,19,0.5540215869676903,child,13,3,1.0029,0.0,1,SH_SUBWAY_EXIT
proactive,127,19,0.766520446349269,elderly,17,6,1.0522,0.0,1,SH_BRIDGE_PLAZA
proactive,128,19,0.7416409671545062,elderly,14,9,0.8185,0.8185,0,
proactive,129,19,0.1865474786824886,adult,2,9,0.8277,0.8277,0,
proactive,130,19,0.5991072876975088,child,17,6,1.3815,0.0,1,SH_BRIDGE_PLAZA
proactive,131,19,0.6713434192845964,child,15,6,0.8777,0.8777,0,
proactive,132,19,0.26809246029419453,adult,2,7,1.3343,0.0,1,SH_MITSUKOSHI
proactive,133,19,0.22890676933880374,adult,17,6,1.0011,0.0,1,SH_BRIDGE_PLAZA
proactive,134,19,0.21223556584054845,adult,2,7,1.0766,0.0,1,SH_MITSUKOSHI
proactive,135,19,0.4871906993496808,child,10,7,0.8491,0.8491,0,
proactive,136,19,0.5813838397364346,child,4,7,0.7607,0.7607,0,
proactive,137,19,0.1834367475007917,adult,8,6,0.9781,0.9781,0,
proactive,138,19,0.30240291417804127,adult,16,4,0.977,0.977,0,
proactive,139,19,0.28188702499195395,adult,17,6,1.3268,0.0,1,SH_BRIDGE_PLAZA
proactive,140,19,0.3042444979413341,adult,5,7,0.8579,0.8579,0,
proactive,141,19,0.2410183959966361,adult,19,6,0.9484,0.9484,0,
proactive,142,19,0.25779477773074466,adult,18,3,0.9837,0.9837,0,
proactive,143,19,0.2024052019176551,adult,11,9,0.7591,0.7591,0,
proactive,144,19,0.8349906142726966,elderly,18,3,0.9837,0.9837,0,
proactive,145,19,0.23016660216907392,adult,13,3,1.3463,0.0,1,SH_SUBWAY_EXIT
proactive,146,19,0.22633729077264053,adult,2,7,1.3221,0.0,1,SH_MITSUKOSHI
proactive,147,19,0.18671782350320223,adult,13,3,1.2809,0.0,1,SH_SUBWAY_EXIT
proactive,148,19,0.3265717377596302,adult,13,3,1.0728,0.0,1,SH_SUBWAY_EXIT
proactive,149,19,0.5931363866533521,child,10,7,1.2703,0.0,1,SH_BANK_HALL
proactive,150,19,0.33786967348278196,adult,13,3,1.2658,0.0,1,SH_SUBWAY_EXIT
proactive,151,19,0.24434311120662164,adult,17,6,1.3327,0.0,1,SH_BRIDGE_PLAZA
proactive,152,19,0.3131721899623074,adult,13,3,1.1052,0.0,1,SH_SUBWAY_EXIT
proactive,153,19,0.30482733918353766,adult,16,9,0.7726,0.7726,0,
proactive,154,19,0.5207407229993698,child,18,3,0.9837,0.9837,0,
proactive,155,19,0.2698840835350667,adult,10,7,1.2383,0.0,1,SH_BANK_HALL
proactive,156,19,0.21854549526592404,adult,10,8,0.7869,0.7869,0,
proactive,157,19,0.7800885741958227,elderly,2,7,1.0103,0.0,1,SH_MITSUKOSHI
proactive,158,19,0.22376698635368497,adult,8,9,0.7928,0.7928,0,
proactive,159,19,0.2490942753506871,adult,13,3,1.4284,0.0,1,SH_SUBWAY_EXIT
proactive,160,19,0.23909707064169694,adult,17,6,1.2952,0.0,1,SH_BRIDGE_PLAZA
proactive,161,19,0.26816184340335836,adult,17,6,1.0336,0.0,1,SH_BRIDGE_PLAZA
proactive,162,19,0.5590101392326462,child,10,7,1.2893,0.0,1,SH_BANK_HALL
proactive,163,19,0.2586620552478868,adult,13,3,0.9106,0.9106,0,
proactive,164,19,0.21874748549033007,adult,13,3,0.9106,0.9106,0,
proactive,165,19,0.26806801780654776,adult,2,7,1.0513,0.0,1,SH_MITSUKOSHI
proactive,166,19,0.31453748099041595,adult,10,7,1.0159,0.0,1,SH_BANK_HALL
proactive,167,19,0.5571003562232809,child,17,6,1.2572,0.0,1,SH_BRIDGE_PLAZA
proactive,168,19,0.28556981755657285,adult,10,7,1.0315,0.0,1,SH_BANK_HALL
proactive,169,19,0.20289864310003097,adult,10,7,1.1927,0.0,1,SH_BANK_HALL
proactive,170,19,0.2591235835153987,adult,9,8,0.7175,0.7175,0,
proactive,171,19,0.5403518780488572,child,2,7,1.3697,0.0,1,SH_MITSUKOSHI
proactive,172,19,0.19710832762003697,adult,17,6,1.0612,0.0,1,SH_BRIDGE_PLAZA
proactive,173,19,0.7370654202189683,elderly,3,9,0.8596,0.8596,0,
proactive,174,19,0.5944522686442528,child,10,7,1.3268,0.0,1,SH_BANK_HALL
proactive,175,19,0.27508362578769247,adult,2,7,1.3543,0.0,1,SH_MITSUKOSHI
proactive,176,19,0.19711151507617047,adult,10,7,1.2489,0.0,1,SH_BANK_HALL
proactive,177,19,0.2626617426734974,adult,4,7,0.7607,0.7607,0,
proactive,178,19,0.2950995521960962,adult,4,5,0.992,0.992,0,
proactive,179,19,0.3774069229558558,adult,16,4,0.977,0.977,0,
proactive,180,19,0.7054964868146433,elderly,16,9,0.7726,0.7726,0,
proactive,181,19,0.5168708354178837,child,10,7,1.2952,0.0,1,SH_BANK_HALL
proactive,182,19,0.22452710037794926,adult,10,7,1.0122,0.0,1,SH_BANK_HALL
proactive,183,19,0.24281444929542967,adult,18,7,0.8533,0.8533,0,
proactive,184,19,0.20656651882118987,adult,19,7,0.8084,0.8084,0,
