hour_of_year,day,hour_of_day,hour_label,energy_consumed_wh,energy_consumed_kwh,average_power_kw,active_vehicles,active_vehicle_records
1282,54,10,year hour 1282,67944.94,67.94494,67.94494,602.0,52535.0
1283,54,11,year hour 1283,67802.9,67.8029,67.8029,588.0,52375.0
1284,54,12,year hour 1284,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1285,54,13,year hour 1285,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
1286,54,14,year hour 1286,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
1287,54,15,year hour 1287,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
1288,54,16,year hour 1288,69555.96,69.55596,69.55596,608.0,53372.0
1289,54,17,year hour 1289,68005.42,68.00542,68.00542,598.0,52153.0
1290,54,18,year hour 1290,70931.0,70.931,70.931,607.0,53552.0
1291,54,19,year hour 1291,67678.63,67.67863,67.67863,599.0,52674.0
1292,54,20,year hour 1292,68076.09,68.07609,68.07609,599.0,52651.0
1293,54,21,year hour 1293,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
1294,54,22,year hour 1294,67821.74,67.82174,67.82174,604.0,52967.0
1295,54,23,year hour 1295,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
1296,55,0,year hour 1296,84257.97,84.25797,84.25797,627.0,56190.0
1297,55,1,year hour 1297,67763.65,67.76365,67.76365,602.0,52182.0
1298,55,2,year hour 1298,67864.3,67.8643,67.8643,601.0,52088.0
1299,55,3,year hour 1299,67591.19,67.59119,67.59119,601.0,52786.0
1300,55,4,year hour 1300,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
1301,55,5,year hour 1301,68040.49,68.04049,68.04049,601.0,53095.0
1302,55,6,year hour 1302,71032.18,71.03218,71.03218,607.0,53189.0
1303,55,7,year hour 1303,68068.45,68.06845,68.06845,595.0,52165.0
1304,55,8,year hour 1304,69069.68000000001,69.06968,69.06968,604.0,53833.0
1305,55,9,year hour 1305,67953.64,67.95364,67.95364,604.0,52529.0
1306,55,10,year hour 1306,67944.94,67.94494,67.94494,602.0,52535.0
1307,55,11,year hour 1307,67802.9,67.8029,67.8029,588.0,52375.0
1308,55,12,year hour 1308,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1309,55,13,year hour 1309,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
1310,55,14,year hour 1310,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
1311,55,15,year hour 1311,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
1312,55,16,year hour 1312,69555.96,69.55596,69.55596,608.0,53372.0
1313,55,17,year hour 1313,68005.42,68.00542,68.00542,598.0,52153.0
1314,55,18,year hour 1314,70931.0,70.931,70.931,607.0,53552.0
1315,55,19,year hour 1315,67678.63,67.67863,67.67863,599.0,52674.0
1316,55,20,year hour 1316,68076.09,68.07609,68.07609,599.0,52651.0
1317,55,21,year hour 1317,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
1318,55,22,year hour 1318,67821.74,67.82174,67.82174,604.0,52967.0
1319,55,23,year hour 1319,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
1320,56,0,year hour 1320,84257.97,84.25797,84.25797,627.0,56190.0
1321,56,1,year hour 1321,67763.65,67.76365,67.76365,602.0,52182.0
1322,56,2,year hour 1322,67864.3,67.8643,67.8643,601.0,52088.0
1323,56,3,year hour 1323,67591.19,67.59119,67.59119,601.0,52786.0
1324,56,4,year hour 1324,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
1325,56,5,year hour 1325,68040.49,68.04049,68.04049,601.0,53095.0
1326,56,6,year hour 1326,71032.18,71.03218,71.03218,607.0,53189.0
1327,56,7,year hour 1327,68068.45,68.06845,68.06845,595.0,52165.0
1328,56,8,year hour 1328,69069.68000000001,69.06968,69.06968,604.0,53833.0
1329,56,9,year hour 1329,67953.64,67.95364,67.95364,604.0,52529.0
1330,56,10,year hour 1330,67944.94,67.94494,67.94494,602.0,52535.0
1331,56,11,year hour 1331,67802.9,67.8029,67.8029,588.0,52375.0
1332,56,12,year hour 1332,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1333,56,13,year hour 1333,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
1334,56,14,year hour 1334,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
1335,56,15,year hour 1335,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
1336,56,16,year hour 1336,69555.96,69.55596,69.55596,608.0,53372.0
1337,56,17,year hour 1337,68005.42,68.00542,68.00542,598.0,52153.0
1338,56,18,year hour 1338,70931.0,70.931,70.931,607.0,53552.0
1339,56,19,year hour 1339,67678.63,67.67863,67.67863,599.0,52674.0
1340,56,20,year hour 1340,68076.09,68.07609,68.07609,599.0,52651.0
1341,56,21,year hour 1341,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
1342,56,22,year hour 1342,67821.74,67.82174,67.82174,604.0,52967.0
1343,56,23,year hour 1343,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
1344,57,0,year hour 1344,84257.97,84.25797,84.25797,627.0,56190.0
1345,57,1,year hour 1345,67763.65,67.76365,67.76365,602.0,52182.0
1346,57,2,year hour 1346,67864.3,67.8643,67.8643,601.0,52088.0
1347,57,3,year hour 1347,67591.19,67.59119,67.59119,601.0,52786.0
1348,57,4,year hour 1348,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
1349,57,5,year hour 1349,68040.49,68.04049,68.04049,601.0,53095.0
1350,57,6,year hour 1350,71032.18,71.03218,71.03218,607.0,53189.0
1351,57,7,year hour 1351,68068.45,68.06845,68.06845,595.0,52165.0
1352,57,8,year hour 1352,69069.68000000001,69.06968,69.06968,604.0,53833.0
1353,57,9,year hour 1353,67953.64,67.95364,67.95364,604.0,52529.0
1354,57,10,year hour 1354,67944.94,67.94494,67.94494,602.0,52535.0
1355,57,11,year hour 1355,67802.9,67.8029,67.8029,588.0,52375.0
1356,57,12,year hour 1356,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1357,57,13,year hour 1357,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
1358,57,14,year hour 1358,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
1359,57,15,year hour 1359,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
1360,57,16,year hour 1360,69555.96,69.55596,69.55596,608.0,53372.0
1361,57,17,year hour 1361,68005.42,68.00542,68.00542,598.0,52153.0
1362,57,18,year hour 1362,70931.0,70.931,70.931,607.0,53552.0
1363,57,19,year hour 1363,67678.63,67.67863,67.67863,599.0,52674.0
1364,57,20,year hour 1364,68076.09,68.07609,68.07609,599.0,52651.0
1365,57,21,year hour 1365,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
1366,57,22,year hour 1366,67821.74,67.82174,67.82174,604.0,52967.0
1367,57,23,year hour 1367,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
1368,58,0,year hour 1368,84257.97,84.25797,84.25797,627.0,56190.0
1369,58,1,year hour 1369,67763.65,67.76365,67.76365,602.0,52182.0
1370,58,2,year hour 1370,67864.3,67.8643,67.8643,601.0,52088.0
1371,58,3,year hour 1371,67591.19,67.59119,67.59119,601.0,52786.0
1372,58,4,year hour 1372,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
1373,58,5,year hour 1373,68040.49,68.04049,68.04049,601.0,53095.0
1374,58,6,year hour 1374,71032.18,71.03218,71.03218,607.0,53189.0
1375,58,7,year hour 1375,68068.45,68.06845,68.06845,595.0,52165.0
1376,58,8,year hour 1376,69069.68000000001,69.06968,69.06968,604.0,53833.0
1377,58,9,year hour 1377,67953.64,67.95364,67.95364,604.0,52529.0
1378,58,10,year hour 1378,67944.94,67.94494,67.94494,602.0,52535.0
1379,58,11,year hour 1379,67802.9,67.8029,67.8029,588.0,52375.0
1380,58,12,year hour 1380,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1381,58,13,year hour 1381,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
1382,58,14,year hour 1382,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
1383,58,15,year hour 1383,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
1384,58,16,year hour 1384,69555.96,69.55596,69.55596,608.0,53372.0
1385,58,17,year hour 1385,68005.42,68.00542,68.00542,598.0,52153.0
1386,58,18,year hour 1386,70931.0,70.931,70.931,607.0,53552.0
1387,58,19,year hour 1387,67678.63,67.67863,67.67863,599.0,52674.0
1388,58,20,year hour 1388,68076.09,68.07609,68.07609,599.0,52651.0
1389,58,21,year hour 1389,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
1390,58,22,year hour 1390,67821.74,67.82174,67.82174,604.0,52967.0
1391,58,23,year hour 1391,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
1392,59,0,year hour 1392,84257.97,84.25797,84.25797,627.0,56190.0
1393,59,1,year hour 1393,67763.65,67.76365,67.76365,602.0,52182.0
1394,59,2,year hour 1394,67864.3,67.8643,67.8643,601.0,52088.0
1395,59,3,year hour 1395,67591.19,67.59119,67.59119,601.0,52786.0
1396,59,4,year hour 1396,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
1397,59,5,year hour 1397,68040.49,68.04049,68.04049,601.0,53095.0
1398,59,6,year hour 1398,71032.18,71.03218,71.03218,607.0,53189.0
1399,59,7,year hour 1399,68068.45,68.06845,68.06845,595.0,52165.0
1400,59,8,year hour 1400,69069.68000000001,69.06968,69.06968,604.0,53833.0
1401,59,9,year hour 1401,67953.64,67.95364,67.95364,604.0,52529.0
1402,59,10,year hour 1402,67944.94,67.94494,67.94494,602.0,52535.0
1403,59,11,year hour 1403,67802.9,67.8029,67.8029,588.0,52375.0
1404,59,12,year hour 1404,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1405,59,13,year hour 1405,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
1406,59,14,year hour 1406,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
1407,59,15,year hour 1407,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
1408,59,16,year hour 1408,69555.96,69.55596,69.55596,608.0,53372.0
1409,59,17,year hour 1409,68005.42,68.00542,68.00542,598.0,52153.0
1410,59,18,year hour 1410,70931.0,70.931,70.931,607.0,53552.0
1411,59,19,year hour 1411,67678.63,67.67863,67.67863,599.0,52674.0
1412,59,20,year hour 1412,68076.09,68.07609,68.07609,599.0,52651.0
1413,59,21,year hour 1413,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
1414,59,22,year hour 1414,67821.74,67.82174,67.82174,604.0,52967.0
1415,59,23,year hour 1415,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
1416,60,0,year hour 1416,84257.97,84.25797,84.25797,627.0,56190.0
1417,60,1,year hour 1417,67763.65,67.76365,67.76365,602.0,52182.0
1418,60,2,year hour 1418,67864.3,67.8643,67.8643,601.0,52088.0
1419,60,3,year hour 1419,67591.19,67.59119,67.59119,601.0,52786.0
1420,60,4,year hour 1420,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
1421,60,5,year hour 1421,68040.49,68.04049,68.04049,601.0,53095.0
1422,60,6,year hour 1422,71032.18,71.03218,71.03218,607.0,53189.0
1423,60,7,year hour 1423,68068.45,68.06845,68.06845,595.0,52165.0
1424,60,8,year hour 1424,69069.68000000001,69.06968,69.06968,604.0,53833.0
1425,60,9,year hour 1425,67953.64,67.95364,67.95364,604.0,52529.0
1426,60,10,year hour 1426,67944.94,67.94494,67.94494,602.0,52535.0
1427,60,11,year hour 1427,67802.9,67.8029,67.8029,588.0,52375.0
1428,60,12,year hour 1428,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1429,60,13,year hour 1429,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
1430,60,14,year hour 1430,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
1431,60,15,year hour 1431,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
1432,60,16,year hour 1432,69555.96,69.55596,69.55596,608.0,53372.0
1433,60,17,year hour 1433,68005.42,68.00542,68.00542,598.0,52153.0
1434,60,18,year hour 1434,70931.0,70.931,70.931,607.0,53552.0
1435,60,19,year hour 1435,67678.63,67.67863,67.67863,599.0,52674.0
1436,60,20,year hour 1436,68076.09,68.07609,68.07609,599.0,52651.0
1437,60,21,year hour 1437,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
1438,60,22,year hour 1438,67821.74,67.82174,67.82174,604.0,52967.0
1439,60,23,year hour 1439,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
1440,61,0,year hour 1440,84257.97,84.25797,84.25797,627.0,56190.0
1441,61,1,year hour 1441,67763.65,67.76365,67.76365,602.0,52182.0
1442,61,2,year hour 1442,67864.3,67.8643,67.8643,601.0,52088.0
1443,61,3,year hour 1443,67591.19,67.59119,67.59119,601.0,52786.0
1444,61,4,year hour 1444,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
1445,61,5,year hour 1445,68040.49,68.04049,68.04049,601.0,53095.0
1446,61,6,year hour 1446,71032.18,71.03218,71.03218,607.0,53189.0
1447,61,7,year hour 1447,68068.45,68.06845,68.06845,595.0,52165.0
1448,61,8,year hour 1448,69069.68000000001,69.06968,69.06968,604.0,53833.0
1449,61,9,year hour 1449,67953.64,67.95364,67.95364,604.0,52529.0
1450,61,10,year hour 1450,67944.94,67.94494,67.94494,602.0,52535.0
1451,61,11,year hour 1451,67802.9,67.8029,67.8029,588.0,52375.0
1452,61,12,year hour 1452,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1453,61,13,year hour 1453,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
1454,61,14,year hour 1454,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
1455,61,15,year hour 1455,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
1456,61,16,year hour 1456,69555.96,69.55596,69.55596,608.0,53372.0
1457,61,17,year hour 1457,68005.42,68.00542,68.00542,598.0,52153.0
1458,61,18,year hour 1458,70931.0,70.931,70.931,607.0,53552.0
1459,61,19,year hour 1459,67678.63,67.67863,67.67863,599.0,52674.0
1460,61,20,year hour 1460,68076.09,68.07609,68.07609,599.0,52651.0
1461,61,21,year hour 1461,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
1462,61,22,year hour 1462,67821.74,67.82174,67.82174,604.0,52967.0
1463,61,23,year hour 1463,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
1464,62,0,year hour 1464,84257.97,84.25797,84.25797,627.0,56190.0
1465,62,1,year hour 1465,67763.65,67.76365,67.76365,602.0,52182.0
1466,62,2,year hour 1466,67864.3,67.8643,67.8643,601.0,52088.0
1467,62,3,year hour 1467,67591.19,67.59119,67.59119,601.0,52786.0
1468,62,4,year hour 1468,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
1469,62,5,year hour 1469,68040.49,68.04049,68.04049,601.0,53095.0
1470,62,6,year hour 1470,71032.18,71.03218,71.03218,607.0,53189.0
1471,62,7,year hour 1471,68068.45,68.06845,68.06845,595.0,52165.0
1472,62,8,year hour 1472,69069.68000000001,69.06968,69.06968,604.0,53833.0
1473,62,9,year hour 1473,67953.64,67.95364,67.95364,604.0,52529.0
1474,62,10,year hour 1474,67944.94,67.94494,67.94494,602.0,52535.0
1475,62,11,year hour 1475,67802.9,67.8029,67.8029,588.0,52375.0
1476,62,12,year hour 1476,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1477,62,13,year hour 1477,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
1478,62,14,year hour 1478,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
1479,62,15,year hour 1479,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
1480,62,16,year hour 1480,69555.96,69.55596,69.55596,608.0,53372.0
1481,62,17,year hour 1481,68005.42,68.00542,68.00542,598.0,52153.0
1482,62,18,year hour 1482,70931.0,70.931,70.931,607.0,53552.0
1483,62,19,year hour 1483,67678.63,67.67863,67.67863,599.0,52674.0
1484,62,20,year hour 1484,68076.09,68.07609,68.07609,599.0,52651.0
1485,62,21,year hour 1485,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
1486,62,22,year hour 1486,67821.74,67.82174,67.82174,604.0,52967.0
1487,62,23,year hour 1487,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
1488,63,0,year hour 1488,84257.97,84.25797,84.25797,627.0,56190.0
1489,63,1,year hour 1489,67763.65,67.76365,67.76365,602.0,52182.0
1490,63,2,year hour 1490,67864.3,67.8643,67.8643,601.0,52088.0
1491,63,3,year hour 1491,67591.19,67.59119,67.59119,601.0,52786.0
1492,63,4,year hour 1492,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
1493,63,5,year hour 1493,68040.49,68.04049,68.04049,601.0,53095.0
1494,63,6,year hour 1494,71032.18,71.03218,71.03218,607.0,53189.0
1495,63,7,year hour 1495,68068.45,68.06845,68.06845,595.0,52165.0
1496,63,8,year hour 1496,69069.68000000001,69.06968,69.06968,604.0,53833.0
1497,63,9,year hour 1497,67953.64,67.95364,67.95364,604.0,52529.0
1498,63,10,year hour 1498,67944.94,67.94494,67.94494,602.0,52535.0
1499,63,11,year hour 1499,67802.9,67.8029,67.8029,588.0,52375.0
1500,63,12,year hour 1500,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1501,63,13,year hour 1501,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
1502,63,14,year hour 1502,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
1503,63,15,year hour 1503,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
1504,63,16,year hour 1504,69555.96,69.55596,69.55596,608.0,53372.0
1505,63,17,year hour 1505,68005.42,68.00542,68.00542,598.0,52153.0
1506,63,18,year hour 1506,70931.0,70.931,70.931,607.0,53552.0
1507,63,19,year hour 1507,67678.63,67.67863,67.67863,599.0,52674.0
1508,63,20,year hour 1508,68076.09,68.07609,68.07609,599.0,52651.0
1509,63,21,year hour 1509,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
1510,63,22,year hour 1510,67821.74,67.82174,67.82174,604.0,52967.0
1511,63,23,year hour 1511,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
1512,64,0,year hour 1512,84257.97,84.25797,84.25797,627.0,56190.0
1513,64,1,year hour 1513,67763.65,67.76365,67.76365,602.0,52182.0
1514,64,2,year hour 1514,67864.3,67.8643,67.8643,601.0,52088.0
1515,64,3,year hour 1515,67591.19,67.59119,67.59119,601.0,52786.0
1516,64,4,year hour 1516,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
1517,64,5,year hour 1517,68040.49,68.04049,68.04049,601.0,53095.0
1518,64,6,year hour 1518,71032.18,71.03218,71.03218,607.0,53189.0
1519,64,7,year hour 1519,68068.45,68.06845,68.06845,595.0,52165.0
1520,64,8,year hour 1520,69069.68000000001,69.06968,69.06968,604.0,53833.0
1521,64,9,year hour 1521,67953.64,67.95364,67.95364,604.0,52529.0
1522,64,10,year hour 1522,67944.94,67.94494,67.94494,602.0,52535.0
1523,64,11,year hour 1523,67802.9,67.8029,67.8029,588.0,52375.0
1524,64,12,year hour 1524,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1525,64,13,year hour 1525,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
1526,64,14,year hour 1526,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
1527,64,15,year hour 1527,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
1528,64,16,year hour 1528,69555.96,69.55596,69.55596,608.0,53372.0
1529,64,17,year hour 1529,68005.42,68.00542,68.00542,598.0,52153.0
1530,64,18,year hour 1530,70931.0,70.931,70.931,607.0,53552.0
1531,64,19,year hour 1531,67678.63,67.67863,67.67863,599.0,52674.0
1532,64,20,year hour 1532,68076.09,68.07609,68.07609,599.0,52651.0
1533,64,21,year hour 1533,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
1534,64,22,year hour 1534,67821.74,67.82174,67.82174,604.0,52967.0
1535,64,23,year hour 1535,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
1536,65,0,year hour 1536,84257.97,84.25797,84.25797,627.0,56190.0
1537,65,1,year hour 1537,67763.65,67.76365,67.76365,602.0,52182.0
1538,65,2,year hour 1538,67864.3,67.8643,67.8643,601.0,52088.0
1539,65,3,year hour 1539,67591.19,67.59119,67.59119,601.0,52786.0
1540,65,4,year hour 1540,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
1541,65,5,year hour 1541,68040.49,68.04049,68.04049,601.0,53095.0
1542,65,6,year hour 1542,71032.18,71.03218,71.03218,607.0,53189.0
1543,65,7,year hour 1543,68068.45,68.06845,68.06845,595.0,52165.0
1544,65,8,year hour 1544,69069.68000000001,69.06968,69.06968,604.0,53833.0
1545,65,9,year hour 1545,67953.64,67.95364,67.95364,604.0,52529.0
1546,65,10,year hour 1546,67944.94,67.94494,67.94494,602.0,52535.0
1547,65,11,year hour 1547,67802.9,67.8029,67.8029,588.0,52375.0
1548,65,12,year hour 1548,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
1549,65,13,year hour 1549,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
